F-At1,F-At2,F-At3,F-At4,F-At5,F-At6,F-At7,F-At8,F-At9,F-At10,F-At11,F-At12,F-At13,F-At14,F-At15,F-At16,A-Actual,Predicted,P-L8,P-L2,P-L1,P-L4,P-L6,P-L0,P-L5,P-L9,P-L7,P-L3,pred_nb,pred_3nn,pred2_nn
36.0,87.0,24.0,100.0,77.0,100.0,64.0,70.0,74.0,52.0,100.0,26.0,62.0,2.0,0.0,0.0,L3,L3,0.0,0.006999999999999999,0.0,0.013000000000000001,0.005,0.0,0.0,0.001,0.006,0.968,L3,L3,L3
80.0,100.0,34.0,87.0,69.0,69.0,100.0,90.0,81.0,74.0,74.0,45.0,44.0,20.0,0.0,0.0,L9,L9,0.002,0.207,0.0,0.166,0.013000000000000001,0.001,0.0,0.465,0.003,0.14400000000000002,L3,L9,L9
36.0,100.0,0.0,76.0,21.0,49.0,73.0,39.0,100.0,60.0,70.0,64.0,72.0,31.0,85.0,0.0,L4,L4,0.002,0.018000000000000002,0.001,0.951,0.0,0.005,0.001,0.013000000000000001,0.0,0.009000000000000001,L4,L4,L4
11.0,60.0,0.0,55.0,22.0,1.0,77.0,0.0,100.0,56.0,62.0,100.0,8.0,95.0,5.0,36.0,L0,L0,0.019,0.0,0.004,0.027000000000000003,0.0,0.895,0.05,0.0,0.004,0.0,L0,L0,L0
0.0,56.0,13.0,100.0,50.0,89.0,40.0,40.0,10.0,2.0,12.0,4.0,58.0,0.0,100.0,17.0,L2,L2,0.001,0.8140000000000001,0.11900000000000001,0.004,0.003,0.0,0.031,0.0,0.022000000000000002,0.005,L2,L1,L2
100.0,100.0,63.0,90.0,26.0,63.0,2.0,33.0,0.0,0.0,54.0,1.0,60.0,31.0,7.0,30.0,L6,L6,0.006999999999999999,0.013999999999999999,0.0,0.0,0.965,0.0,0.0,0.001,0.012,0.0,L6,L6,L6
0.0,85.0,21.0,100.0,72.0,84.0,65.0,43.0,56.0,0.0,37.0,1.0,42.0,28.0,100.0,28.0,L7,L2,0.002,0.501,0.069,0.01,0.001,0.0,0.053,0.0,0.313,0.052000000000000005,L8,L1,L1
100.0,100.0,54.0,80.0,21.0,50.0,14.0,13.0,61.0,0.0,100.0,19.0,48.0,22.0,0.0,8.0,L6,L6,0.002,0.022000000000000002,0.0,0.006999999999999999,0.9520000000000001,0.002,0.001,0.0,0.01,0.004,L6,L6,L6
62.0,86.0,97.0,100.0,94.0,71.0,69.0,46.0,37.0,22.0,0.0,2.0,47.0,0.0,100.0,1.0,L2,L2,0.003,0.879,0.07,0.0,0.0,0.0,0.002,0.002,0.043,0.001,L2,L2,L2
23.0,96.0,27.0,54.0,64.0,35.0,33.0,0.0,12.0,42.0,0.0,93.0,50.0,96.0,100.0,100.0,L5,L5,0.085,0.023,0.0,0.006,0.001,0.015,0.865,0.0,0.004,0.0,L5,L5,L5
33.0,91.0,79.0,100.0,100.0,79.0,79.0,56.0,41.0,37.0,0.0,20.0,37.0,7.0,93.0,0.0,L2,L2,0.002,0.895,0.076,0.0,0.0,0.0,0.002,0.002,0.022000000000000002,0.001,L1,L2,L2
14.0,79.0,37.0,100.0,56.0,79.0,30.0,52.0,0.0,27.0,0.0,2.0,50.0,0.0,100.0,4.0,L2,L2,0.001,0.9670000000000001,0.006,0.001,0.002,0.0,0.008,0.0,0.013000000000000001,0.001,L2,L2,L2
0.0,90.0,3.0,41.0,31.0,0.0,76.0,16.0,100.0,61.0,70.0,100.0,25.0,87.0,14.0,38.0,L0,L0,0.002,0.0,0.001,0.051,0.001,0.856,0.086,0.0,0.002,0.001,L0,L0,L0
0.0,90.0,3.0,56.0,51.0,31.0,43.0,0.0,15.0,22.0,9.0,63.0,38.0,93.0,100.0,100.0,L5,L5,0.021,0.017,0.001,0.002,0.001,0.019,0.925,0.0,0.015,0.0,L5,L5,L5
0.0,79.0,38.0,100.0,100.0,94.0,93.0,66.0,55.0,41.0,9.0,19.0,18.0,0.0,89.0,2.0,L2,L2,0.0,0.7929999999999999,0.12300000000000001,0.013000000000000001,0.0,0.0,0.004,0.0,0.015,0.051,L1,L1,L2
0.0,68.0,34.0,100.0,74.0,88.0,56.0,40.0,17.0,10.0,10.0,23.0,55.0,12.0,100.0,0.0,L2,L2,0.001,0.903,0.055999999999999994,0.006,0.0,0.0,0.018000000000000002,0.0,0.011000000000000001,0.005,L2,L1,L2
17.0,65.0,71.0,80.0,100.0,100.0,81.0,74.0,74.0,47.0,69.0,20.0,31.0,0.0,0.0,2.0,L1,L3,0.0,0.001,0.405,0.001,0.0,0.0,0.001,0.0,0.02,0.5720000000000001,L3,L3,L3
55.0,77.0,3.0,100.0,39.0,57.0,100.0,16.0,0.0,0.0,26.0,38.0,97.0,77.0,23.0,78.0,L8,L8,0.718,0.012,0.0,0.0,0.031,0.05,0.024,0.001,0.163,0.0,L8,L8,L8
46.0,90.0,14.0,79.0,9.0,19.0,61.0,0.0,100.0,47.0,76.0,100.0,18.0,85.0,0.0,28.0,L0,L0,0.076,0.0,0.0,0.29600000000000004,0.021,0.588,0.012,0.005,0.001,0.0,L0,L0,L0
0.0,48.0,36.0,61.0,69.0,78.0,100.0,100.0,95.0,94.0,70.0,64.0,48.0,34.0,33.0,0.0,L1,L1,0.0,0.002,0.955,0.015,0.0,0.002,0.009000000000000001,0.01,0.001,0.006,L1,L1,L1
100.0,100.0,64.0,79.0,27.0,59.0,0.0,38.0,71.0,45.0,98.0,41.0,60.0,21.0,44.0,0.0,L4,L6,0.003,0.18899999999999997,0.0,0.053,0.727,0.0,0.0,0.026000000000000002,0.001,0.001,L6,L6,L6
86.0,71.0,70.0,100.0,0.0,87.0,13.0,60.0,86.0,71.0,100.0,60.0,87.0,27.0,88.0,0.0,L9,L9,0.013999999999999999,0.001,0.08900000000000001,0.071,0.0,0.004,0.0,0.821,0.0,0.0,L9,L9,L9
0.0,95.0,46.0,100.0,14.0,63.0,30.0,49.0,100.0,63.0,94.0,67.0,80.0,29.0,72.0,0.0,L4,L4,0.0,0.001,0.024,0.8809999999999999,0.0,0.024,0.001,0.037000000000000005,0.0,0.031,L4,L4,L4
6.0,96.0,23.0,52.0,100.0,63.0,53.0,100.0,19.0,77.0,94.0,48.0,87.0,2.0,0.0,0.0,L9,L3,0.0,0.036000000000000004,0.0,0.004,0.003,0.0,0.001,0.0,0.003,0.9520000000000001,L3,L3,L3
67.0,66.0,56.0,100.0,10.0,74.0,59.0,38.0,70.0,0.0,0.0,15.0,29.0,54.0,100.0,82.0,L8,L8,0.657,0.0,0.251,0.0,0.0,0.027000000000000003,0.011000000000000001,0.009000000000000001,0.044000000000000004,0.0,L8,L8,L8
75.0,75.0,36.0,100.0,6.0,68.0,62.0,35.0,100.0,0.0,0.0,6.0,31.0,41.0,93.0,74.0,L8,L8,0.537,0.0,0.275,0.001,0.0,0.076,0.009000000000000001,0.017,0.086,0.0,L8,L1,L8
100.0,83.0,97.0,100.0,46.0,94.0,46.0,67.0,83.0,42.0,99.0,11.0,51.0,0.0,0.0,3.0,L5,L9,0.002,0.0,0.004,0.001,0.006999999999999999,0.001,0.0,0.9690000000000001,0.012,0.006,L3,L5,L5
15.0,79.0,43.0,100.0,51.0,68.0,29.0,31.0,0.0,2.0,30.0,7.0,65.0,0.0,100.0,1.0,L2,L2,0.001,0.9470000000000001,0.001,0.001,0.017,0.0,0.013000000000000001,0.0,0.017,0.002,L2,L2,L2
42.0,81.0,6.0,56.0,95.0,70.0,71.0,100.0,19.0,62.0,100.0,75.0,75.0,29.0,0.0,0.0,L9,L2,0.0,0.563,0.0,0.015,0.022000000000000002,0.0,0.003,0.0,0.001,0.396,L1,L3,L3
84.0,100.0,42.0,72.0,2.0,45.0,0.0,39.0,59.0,35.0,100.0,49.0,84.0,36.0,75.0,0.0,L4,L4,0.003,0.29,0.0,0.358,0.34299999999999997,0.001,0.0,0.005,0.0,0.001,L8,L9,L4
0.0,66.0,20.0,100.0,51.0,93.0,50.0,51.0,33.0,13.0,25.0,0.0,62.0,8.0,100.0,7.0,L2,L1,0.0,0.428,0.496,0.013999999999999999,0.0,0.0,0.011000000000000001,0.0,0.017,0.033,L2,L1,L1
17.0,100.0,5.0,71.0,0.0,40.0,60.0,39.0,100.0,58.0,85.0,61.0,77.0,29.0,69.0,0.0,L4,L4,0.0,0.002,0.002,0.941,0.0,0.028999999999999998,0.002,0.003,0.0,0.02,L4,L4,L4
0.0,91.0,61.0,100.0,78.0,69.0,58.0,34.0,56.0,0.0,38.0,28.0,34.0,48.0,100.0,45.0,L7,L7,0.009000000000000001,0.022000000000000002,0.024,0.002,0.001,0.001,0.14,0.0,0.8,0.0,L8,L7,L7
5.0,55.0,79.0,87.0,5.0,100.0,38.0,53.0,67.0,6.0,0.0,0.0,27.0,47.0,100.0,84.0,L8,L1,0.071,0.0,0.765,0.0,0.0,0.003,0.012,0.001,0.14800000000000002,0.0,L8,L1,L1
27.0,100.0,6.0,95.0,0.0,42.0,30.0,0.0,79.0,4.0,100.0,51.0,74.0,96.0,24.0,98.0,L0,L0,0.006,0.0,0.0,0.003,0.008,0.9670000000000001,0.006,0.0,0.01,0.0,L0,L0,L0
65.0,64.0,9.0,63.0,20.0,92.0,73.0,100.0,100.0,75.0,80.0,46.0,42.0,22.0,0.0,0.0,L9,L1,0.0,0.0,0.499,0.259,0.0,0.01,0.0,0.21,0.0,0.02,L3,L4,L4
88.0,59.0,100.0,100.0,16.0,85.0,42.0,45.0,82.0,8.0,0.0,0.0,32.0,40.0,89.0,77.0,L8,L1,0.17600000000000002,0.0,0.527,0.0,0.0,0.011000000000000001,0.001,0.043,0.243,0.0,L8,L8,L8
33.0,78.0,67.0,100.0,68.0,67.0,36.0,40.0,0.0,17.0,27.0,1.0,72.0,0.0,100.0,2.0,L2,L2,0.002,0.97,0.004,0.0,0.002,0.0,0.004,0.0,0.017,0.0,L2,L2,L2
59.0,82.0,11.0,67.0,100.0,65.0,54.0,100.0,40.0,48.0,0.0,22.0,60.0,0.0,43.0,52.0,L8,L2,0.0,0.735,0.023,0.0,0.001,0.0,0.011000000000000001,0.0,0.054000000000000006,0.17600000000000002,L5,L1,L1
100.0,100.0,66.0,80.0,41.0,56.0,23.0,29.0,18.0,0.0,54.0,0.0,38.0,18.0,0.0,12.0,L6,L6,0.003,0.042,0.0,0.0,0.922,0.0,0.001,0.0,0.028999999999999998,0.001,L6,L6,L6
0.0,90.0,57.0,100.0,63.0,71.0,46.0,36.0,40.0,0.0,10.0,12.0,39.0,32.0,100.0,39.0,L7,L7,0.004,0.085,0.076,0.002,0.003,0.0,0.114,0.0,0.713,0.002,L5,L1,L1
0.0,85.0,30.0,100.0,48.0,73.0,33.0,40.0,9.0,13.0,24.0,0.0,65.0,4.0,100.0,10.0,L2,L2,0.001,0.96,0.001,0.003,0.005,0.0,0.009000000000000001,0.0,0.013999999999999999,0.008,L2,L2,L2
24.0,81.0,57.0,100.0,85.0,76.0,59.0,47.0,82.0,41.0,100.0,15.0,53.0,0.0,0.0,5.0,L3,L3,0.0,0.004,0.001,0.005,0.003,0.0,0.0,0.0,0.025,0.961,L3,L3,L3
76.0,91.0,85.0,67.0,100.0,100.0,32.0,83.0,94.0,70.0,94.0,53.0,73.0,4.0,0.0,0.0,L9,L3,0.001,0.008,0.022000000000000002,0.01,0.027999999999999997,0.001,0.0,0.436,0.025,0.46799999999999997,L3,L3,L5
93.0,87.0,50.0,73.0,27.0,81.0,75.0,100.0,100.0,80.0,67.0,52.0,27.0,27.0,0.0,0.0,L9,L9,0.002,0.001,0.11199999999999999,0.062,0.001,0.001,0.0,0.8190000000000001,0.0,0.001,L3,L9,L9
44.0,94.0,6.0,74.0,0.0,28.0,35.0,0.0,78.0,13.0,100.0,53.0,76.0,91.0,32.0,100.0,L0,L0,0.008,0.0,0.0,0.004,0.01,0.9620000000000001,0.008,0.0,0.008,0.0,L0,L0,L0
0.0,96.0,46.0,100.0,64.0,67.0,45.0,31.0,12.0,0.0,10.0,30.0,50.0,55.0,100.0,68.0,L7,L5,0.069,0.17800000000000002,0.0,0.0,0.01,0.001,0.452,0.0,0.29,0.0,L8,L2,L2
0.0,89.0,36.0,100.0,56.0,72.0,38.0,40.0,8.0,13.0,1.0,0.0,51.0,1.0,100.0,0.0,L2,L2,0.001,0.95,0.002,0.002,0.005,0.0,0.011000000000000001,0.0,0.02,0.009000000000000001,L2,L2,L2
44.0,81.0,72.0,100.0,100.0,82.0,64.0,58.0,99.0,42.0,93.0,13.0,47.0,1.0,0.0,0.0,L3,L3,0.0,0.006,0.001,0.003,0.003,0.0,0.0,0.002,0.047,0.938,L3,L3,L3
0.0,34.0,43.0,67.0,74.0,100.0,68.0,54.0,59.0,9.0,5.0,1.0,32.0,0.0,100.0,3.0,L1,L1,0.0,0.003,0.9640000000000001,0.001,0.0,0.0,0.003,0.001,0.025,0.002,L1,L1,L1
25.0,79.0,59.0,100.0,100.0,88.0,63.0,63.0,35.0,41.0,80.0,21.0,54.0,0.0,0.0,6.0,L3,L3,0.0,0.024,0.001,0.001,0.004,0.0,0.0,0.0,0.035,0.935,L3,L3,L3
16.0,68.0,0.0,40.0,26.0,0.0,73.0,10.0,100.0,50.0,82.0,93.0,32.0,100.0,1.0,73.0,L0,L0,0.01,0.0,0.0,0.005,0.001,0.953,0.017,0.0,0.013000000000000001,0.0,L0,L0,L0
7.0,85.0,29.0,100.0,28.0,70.0,26.0,55.0,83.0,58.0,100.0,31.0,55.0,11.0,0.0,0.0,L3,L3,0.0,0.0,0.006999999999999999,0.099,0.003,0.006,0.0,0.0,0.001,0.883,L3,L3,L3
0.0,64.0,57.0,78.0,86.0,100.0,91.0,93.0,88.0,70.0,87.0,46.0,86.0,23.0,100.0,0.0,L1,L1,0.003,0.018000000000000002,0.925,0.002,0.0,0.0,0.003,0.047,0.001,0.0,L1,L1,L1
14.0,86.0,50.0,100.0,73.0,80.0,39.0,53.0,0.0,28.0,0.0,4.0,58.0,1.0,100.0,0.0,L2,L2,0.002,0.968,0.006,0.0,0.001,0.0,0.006,0.0,0.015,0.001,L2,L2,L2
100.0,84.0,55.0,99.0,4.0,72.0,49.0,33.0,43.0,0.0,0.0,28.0,41.0,69.0,97.0,100.0,L8,L8,0.91,0.002,0.0,0.0,0.002,0.016,0.02,0.026000000000000002,0.023,0.0,L8,L8,L8
0.0,69.0,42.0,87.0,100.0,100.0,75.0,79.0,50.0,59.0,25.0,39.0,17.0,19.0,67.0,0.0,L1,L1,0.0,0.156,0.807,0.012,0.0,0.0,0.01,0.0,0.004,0.01,L1,L2,L2
10.0,87.0,58.0,100.0,92.0,84.0,64.0,58.0,62.0,36.0,100.0,17.0,55.0,0.0,0.0,1.0,L3,L3,0.0,0.008,0.001,0.004,0.003,0.0,0.0,0.0,0.024,0.961,L3,L3,L3
39.0,58.0,100.0,79.0,88.0,100.0,6.0,80.0,0.0,54.0,89.0,68.0,63.0,39.0,31.0,0.0,L9,L1,0.006999999999999999,0.121,0.79,0.016,0.013000000000000001,0.0,0.006,0.04,0.006,0.001,L1,L5,L5
77.0,94.0,35.0,100.0,53.0,74.0,74.0,90.0,99.0,52.0,100.0,10.0,51.0,0.0,0.0,6.0,L9,L3,0.0,0.006,0.0,0.034,0.021,0.001,0.0,0.07200000000000001,0.01,0.856,L3,L5,L5
100.0,94.0,29.0,100.0,0.0,72.0,70.0,79.0,88.0,98.0,64.0,65.0,50.0,33.0,43.0,0.0,L9,L9,0.023,0.006,0.003,0.038,0.0,0.001,0.0,0.927,0.0,0.0,L5,L9,L9
20.0,100.0,17.0,74.0,0.0,45.0,25.0,26.0,81.0,25.0,95.0,50.0,95.0,30.0,100.0,0.0,L4,L4,0.0,0.013999999999999999,0.0,0.968,0.006,0.006,0.002,0.0,0.0,0.002,L4,L4,L4
42.0,87.0,80.0,100.0,70.0,72.0,58.0,62.0,100.0,46.0,87.0,15.0,42.0,0.0,0.0,3.0,L3,L3,0.0,0.002,0.002,0.013000000000000001,0.006999999999999999,0.0,0.0,0.005,0.021,0.9490000000000001,L3,L3,L3
0.0,56.0,44.0,88.0,67.0,100.0,68.0,54.0,70.0,7.0,11.0,1.0,37.0,0.0,100.0,3.0,L1,L1,0.0,0.006999999999999999,0.94,0.006999999999999999,0.0,0.0,0.006,0.0,0.027000000000000003,0.013000000000000001,L1,L1,L1
9.0,83.0,30.0,100.0,84.0,95.0,64.0,67.0,85.0,50.0,100.0,23.0,57.0,3.0,0.0,0.0,L3,L3,0.0,0.002,0.001,0.006,0.001,0.001,0.0,0.0,0.01,0.978,L3,L3,L3
0.0,26.0,57.0,56.0,98.0,94.0,31.0,100.0,45.0,63.0,100.0,31.0,78.0,0.0,9.0,16.0,L8,L1,0.0,0.0,0.815,0.0,0.0,0.0,0.001,0.0,0.005,0.17800000000000002,L1,L3,L5
0.0,60.0,9.0,71.0,45.0,100.0,35.0,64.0,38.0,28.0,7.0,0.0,21.0,1.0,100.0,4.0,L1,L1,0.0,0.016,0.9009999999999999,0.024,0.0,0.0,0.015,0.0,0.01,0.034,L1,L1,L1
32.0,100.0,17.0,75.0,87.0,41.0,64.0,0.0,12.0,20.0,79.0,55.0,100.0,96.0,0.0,96.0,L8,L0,0.033,0.0,0.0,0.0,0.035,0.705,0.037000000000000005,0.0,0.19,0.0,L8,L0,L8
32.0,96.0,0.0,67.0,61.0,58.0,74.0,14.0,24.0,0.0,20.0,50.0,38.0,91.0,100.0,100.0,L5,L5,0.218,0.14300000000000002,0.0,0.001,0.002,0.004,0.593,0.0,0.038,0.0,L8,L5,L5
39.0,94.0,0.0,63.0,66.0,44.0,70.0,1.0,10.0,0.0,15.0,52.0,29.0,99.0,100.0,100.0,L5,L5,0.195,0.22699999999999998,0.0,0.001,0.003,0.002,0.53,0.0,0.042,0.0,L8,L5,L5
0.0,100.0,72.0,99.0,100.0,86.0,62.0,45.0,38.0,0.0,5.0,13.0,23.0,41.0,97.0,44.0,L7,L7,0.003,0.037000000000000005,0.008,0.0,0.001,0.0,0.03,0.0,0.9209999999999999,0.001,L8,L7,L7
3.0,85.0,38.0,100.0,59.0,78.0,45.0,48.0,22.0,21.0,0.0,0.0,52.0,0.0,100.0,1.0,L2,L2,0.0,0.9109999999999999,0.021,0.004,0.0,0.0,0.006,0.0,0.023,0.034,L2,L1,L1
100.0,100.0,46.0,91.0,14.0,64.0,0.0,32.0,8.0,0.0,62.0,0.0,55.0,27.0,6.0,27.0,L6,L6,0.005,0.02,0.0,0.0,0.9620000000000001,0.001,0.001,0.0,0.01,0.0,L6,L6,L6
37.0,100.0,0.0,60.0,94.0,94.0,3.0,89.0,29.0,54.0,0.0,0.0,100.0,28.0,8.0,38.0,L8,L3,0.0,0.033,0.001,0.001,0.008,0.0,0.005,0.0,0.01,0.94,L8,L8,L8
0.0,71.0,52.0,100.0,100.0,75.0,53.0,37.0,13.0,0.0,82.0,7.0,34.0,44.0,16.0,83.0,L8,L7,0.001,0.002,0.0,0.0,0.033,0.006,0.047,0.0,0.905,0.005,L8,L7,L7
17.0,96.0,0.0,63.0,6.0,20.0,50.0,0.0,95.0,22.0,100.0,64.0,71.0,100.0,25.0,86.0,L0,L0,0.004,0.0,0.0,0.004,0.004,0.9740000000000001,0.006999999999999999,0.0,0.006999999999999999,0.0,L0,L0,L0
0.0,4.0,74.0,29.0,100.0,62.0,88.0,95.0,74.0,100.0,74.0,67.0,74.0,33.0,76.0,0.0,L1,L1,0.001,0.004,0.9540000000000001,0.0,0.0,0.001,0.006999999999999999,0.032,0.001,0.0,L1,L1,L1
60.0,100.0,14.0,67.0,100.0,55.0,80.0,98.0,39.0,56.0,0.0,13.0,80.0,0.0,50.0,45.0,L8,L2,0.0,0.8859999999999999,0.004,0.0,0.0,0.0,0.005,0.0,0.01,0.09300000000000001,L8,L2,L2
20.0,100.0,0.0,75.0,4.0,42.0,72.0,43.0,100.0,63.0,87.0,69.0,85.0,34.0,89.0,0.0,L4,L4,0.001,0.003,0.001,0.93,0.0,0.037000000000000005,0.001,0.019,0.0,0.008,L4,L4,L4
17.0,37.0,24.0,0.0,73.0,14.0,100.0,50.0,89.0,90.0,43.0,100.0,11.0,66.0,0.0,25.0,L0,L1,0.0,0.0,0.9,0.011000000000000001,0.0,0.011000000000000001,0.06,0.0,0.003,0.015,L8,L0,L0
40.0,100.0,16.0,81.0,0.0,59.0,22.0,40.0,81.0,47.0,100.0,44.0,79.0,22.0,67.0,0.0,L4,L4,0.0,0.02,0.0,0.945,0.021,0.003,0.001,0.002,0.0,0.008,L4,L4,L4
19.0,73.0,12.0,61.0,77.0,36.0,57.0,0.0,9.0,19.0,0.0,59.0,12.0,94.0,100.0,100.0,L5,L5,0.049,0.03,0.001,0.002,0.001,0.011000000000000001,0.8740000000000001,0.0,0.032,0.0,L8,L5,L5
57.0,87.0,0.0,100.0,17.0,63.0,100.0,28.0,94.0,0.0,20.0,34.0,89.0,71.0,37.0,87.0,L8,L0,0.20800000000000002,0.0,0.0,0.005,0.006999999999999999,0.727,0.002,0.003,0.048,0.0,L8,L8,L8
59.0,94.0,20.0,66.0,58.0,46.0,50.0,2.0,0.0,0.0,21.0,49.0,49.0,96.0,100.0,100.0,L5,L8,0.541,0.17,0.0,0.001,0.006999999999999999,0.001,0.259,0.0,0.021,0.0,L8,L5,L5
58.0,96.0,17.0,64.0,0.0,26.0,29.0,0.0,75.0,27.0,100.0,65.0,83.0,100.0,33.0,79.0,L0,L0,0.025,0.0,0.0,0.016,0.015,0.922,0.018000000000000002,0.0,0.004,0.0,L0,L0,L0
63.0,48.0,100.0,73.0,77.0,100.0,13.0,92.0,0.0,65.0,64.0,57.0,86.0,31.0,77.0,0.0,L9,L1,0.016,0.28800000000000003,0.607,0.009000000000000001,0.0,0.0,0.001,0.078,0.0,0.0,L1,L6,L6
6.0,100.0,18.0,89.0,14.0,54.0,0.0,21.0,54.0,21.0,99.0,38.0,92.0,34.0,100.0,0.0,L4,L4,0.0,0.05,0.0,0.92,0.019,0.003,0.002,0.0,0.0,0.006,L8,L4,L4
9.0,68.0,29.0,100.0,65.0,91.0,45.0,58.0,13.0,31.0,0.0,6.0,51.0,6.0,100.0,0.0,L2,L2,0.001,0.8029999999999999,0.17600000000000002,0.001,0.0,0.0,0.006,0.0,0.011000000000000001,0.002,L2,L1,L2
29.0,78.0,52.0,100.0,72.0,80.0,65.0,61.0,100.0,43.0,81.0,14.0,33.0,0.0,0.0,20.0,L3,L3,0.0,0.001,0.006999999999999999,0.012,0.002,0.001,0.0,0.001,0.026000000000000002,0.951,L3,L3,L3
50.0,100.0,28.0,70.0,79.0,38.0,65.0,0.0,0.0,5.0,20.0,45.0,37.0,85.0,100.0,96.0,L5,L2,0.28,0.33799999999999997,0.0,0.0,0.005,0.001,0.316,0.0,0.06,0.0,L8,L5,L5
2.0,97.0,13.0,59.0,44.0,34.0,15.0,0.0,6.0,43.0,0.0,86.0,49.0,98.0,100.0,100.0,L5,L5,0.036000000000000004,0.015,0.001,0.008,0.001,0.022000000000000002,0.9159999999999999,0.0,0.002,0.0,L5,L5,L5
0.0,51.0,33.0,75.0,68.0,100.0,51.0,85.0,53.0,59.0,58.0,33.0,65.0,7.0,100.0,0.0,L1,L1,0.0,0.052000000000000005,0.925,0.006,0.0,0.0,0.012,0.001,0.001,0.001,L1,L1,L1
27.0,100.0,0.0,74.0,60.0,43.0,100.0,3.0,34.0,0.0,29.0,44.0,74.0,81.0,10.0,58.0,L8,L7,0.036000000000000004,0.01,0.0,0.0,0.036000000000000004,0.039,0.344,0.0,0.535,0.0,L8,L8,L8
100.0,87.0,40.0,100.0,0.0,78.0,60.0,65.0,100.0,90.0,94.0,65.0,83.0,32.0,79.0,0.0,L9,L9,0.052000000000000005,0.003,0.003,0.026000000000000002,0.0,0.004,0.0,0.912,0.0,0.0,L9,L9,L9
97.0,100.0,57.0,82.0,24.0,51.0,0.0,20.0,32.0,0.0,100.0,12.0,91.0,42.0,25.0,56.0,L6,L6,0.015,0.004,0.0,0.0,0.941,0.004,0.001,0.001,0.034,0.0,L6,L6,L6
88.0,100.0,82.0,82.0,45.0,49.0,0.0,22.0,38.0,34.0,94.0,36.0,100.0,42.0,98.0,0.0,L4,L2,0.006999999999999999,0.684,0.0,0.006,0.28800000000000003,0.0,0.0,0.015,0.0,0.0,L8,L4,L4
100.0,100.0,45.0,85.0,9.0,58.0,0.0,23.0,44.0,0.0,99.0,11.0,84.0,40.0,26.0,47.0,L6,L6,0.008,0.006999999999999999,0.0,0.001,0.963,0.004,0.001,0.001,0.015,0.0,L6,L6,L6
24.0,77.0,73.0,100.0,100.0,77.0,62.0,37.0,21.0,0.0,0.0,9.0,25.0,39.0,84.0,31.0,L7,L7,0.015,0.086,0.008,0.0,0.005,0.0,0.027999999999999997,0.0,0.857,0.0,L8,L2,L7
28.0,87.0,1.0,56.0,76.0,75.0,67.0,28.0,1.0,0.0,0.0,46.0,18.0,94.0,100.0,100.0,L5,L5,0.07200000000000001,0.055,0.0,0.001,0.002,0.004,0.8109999999999999,0.0,0.055,0.0,L8,L5,L5
35.0,97.0,35.0,61.0,44.0,19.0,0.0,0.0,23.0,38.0,61.0,68.0,100.0,99.0,51.0,100.0,L8,L0,0.031,0.0,0.0,0.003,0.012,0.778,0.172,0.0,0.004,0.0,L8,L0,L0
49.0,91.0,98.0,100.0,96.0,66.0,59.0,32.0,17.0,0.0,0.0,16.0,38.0,40.0,100.0,48.0,L7,L7,0.065,0.191,0.001,0.0,0.011000000000000001,0.0,0.024,0.0,0.708,0.0,L8,L2,L7
10.0,78.0,49.0,100.0,100.0,98.0,69.0,68.0,85.0,43.0,100.0,14.0,51.0,2.0,0.0,0.0,L3,L3,0.0,0.003,0.002,0.004,0.001,0.0,0.0,0.0,0.017,0.972,L3,L3,L3
62.0,76.0,0.0,82.0,29.0,100.0,90.0,98.0,100.0,74.0,90.0,49.0,75.0,25.0,70.0,0.0,L9,L9,0.013999999999999999,0.002,0.008,0.096,0.0,0.005,0.0,0.8740000000000001,0.0,0.0,L1,L9,L9
88.0,68.0,31.0,56.0,0.0,81.0,47.0,100.0,100.0,86.0,97.0,55.0,75.0,26.0,44.0,0.0,L9,L9,0.004,0.0,0.24100000000000002,0.11599999999999999,0.0,0.006,0.0,0.634,0.0,0.0,L5,L9,L9
0.0,54.0,40.0,67.0,78.0,88.0,100.0,100.0,82.0,74.0,69.0,49.0,58.0,24.0,40.0,0.0,L1,L1,0.0,0.004,0.9640000000000001,0.005,0.0,0.0,0.008,0.003,0.001,0.013999999999999999,L1,L1,L1
73.0,100.0,31.0,79.0,4.0,48.0,0.0,15.0,49.0,0.0,100.0,14.0,66.0,33.0,10.0,28.0,L6,L6,0.001,0.009000000000000001,0.0,0.012,0.9590000000000001,0.005,0.002,0.0,0.006999999999999999,0.005,L6,L6,L6
7.0,90.0,57.0,100.0,86.0,81.0,46.0,62.0,92.0,45.0,100.0,18.0,58.0,0.0,0.0,0.0,L3,L3,0.0,0.002,0.002,0.008,0.002,0.001,0.0,0.0,0.011000000000000001,0.975,L3,L3,L3
39.0,76.0,68.0,100.0,49.0,61.0,40.0,21.0,19.0,0.0,0.0,4.0,50.0,6.0,100.0,5.0,L1,L2,0.005,0.9079999999999999,0.021,0.0,0.008,0.0,0.009000000000000001,0.0,0.049,0.0,L2,L2,L2
100.0,100.0,38.0,87.0,25.0,72.0,19.0,58.0,12.0,43.0,6.0,28.0,0.0,14.0,6.0,0.0,L1,L6,0.005,0.04,0.0,0.001,0.948,0.0,0.0,0.002,0.003,0.0,L8,L6,L6
